GEO,SEX,CAS,LMS,COC,AGE,TIME,VALUE,FLAGS,FOOTNOTES
FR83,F,POP,DTHREP,TOTAL,Y65-84,2011,0,,
FR83,F,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
FR83,F,POP,MAR,TOTAL,Y15-29,2011,3179,,
FR83,F,POP,MAR,TOTAL,Y30-49,2011,21939,,
FR83,F,POP,MAR,TOTAL,Y50-64,2011,20068,,
FR83,F,POP,MAR,TOTAL,Y65-84,2011,13974,,
FR83,F,POP,MAR,TOTAL,Y_GE85,2011,767,,
FR83,F,POP,REP,TOTAL,Y15-29,2011,0,,
FR83,F,POP,REP,TOTAL,Y30-49,2011,0,,
FR83,F,POP,REP,TOTAL,Y50-64,2011,0,,
FR83,F,POP,REP,TOTAL,Y65-84,2011,0,,
FR83,F,POP,REP,TOTAL,Y_GE85,2011,0,,
FR83,F,POP,SIN,TOTAL,Y15-29,2011,22201,,
FR83,F,POP,SIN,TOTAL,Y30-49,2011,16867,,
FR83,F,POP,SIN,TOTAL,Y50-64,2011,4531,,
FR83,F,POP,SIN,TOTAL,Y65-84,2011,2781,,
FR83,F,POP,SIN,TOTAL,Y_GE85,2011,718,,
FR83,F,POP,UNK,TOTAL,Y15-29,2011,0,,
FR83,F,POP,UNK,TOTAL,Y30-49,2011,0,,
FR83,F,POP,UNK,TOTAL,Y50-64,2011,0,,
FR83,F,POP,UNK,TOTAL,Y65-84,2011,0,,
FR83,F,POP,UNK,TOTAL,Y_GE85,2011,0,,
FR83,F,POP,WID,TOTAL,Y15-29,2011,34,u,
FR83,F,POP,WID,TOTAL,Y30-49,2011,473,,
FR83,F,POP,WID,TOTAL,Y50-64,2011,2481,,
FR83,F,POP,WID,TOTAL,Y65-84,2011,10646,,
FR83,F,POP,WID,TOTAL,Y_GE85,2011,4508,,
FR83,M,POP,DISREP,TOTAL,Y15-29,2011,0,,
FR83,M,POP,DISREP,TOTAL,Y30-49,2011,0,,
FR83,M,POP,DISREP,TOTAL,Y50-64,2011,0,,
FR83,M,POP,DISREP,TOTAL,Y65-84,2011,0,,
FR83,M,POP,DISREP,TOTAL,Y_GE85,2011,0,,
FR83,M,POP,DIV,TOTAL,Y15-29,2011,72,,
FR83,M,POP,DIV,TOTAL,Y30-49,2011,3161,,
FR83,M,POP,DIV,TOTAL,Y50-64,2011,4159,,
FR83,M,POP,DIV,TOTAL,Y65-84,2011,1849,,
FR83,M,POP,DIV,TOTAL,Y_GE85,2011,60,,
FR83,M,POP,DTHREP,TOTAL,Y15-29,2011,0,,
FR83,M,POP,DTHREP,TOTAL,Y30-49,2011,0,,
FR83,M,POP,DTHREP,TOTAL,Y50-64,2011,0,,
FR83,M,POP,DTHREP,TOTAL,Y65-84,2011,0,,
FR83,M,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
FR83,M,POP,MAR,TOTAL,Y15-29,2011,1635,,
FR83,M,POP,MAR,TOTAL,Y30-49,2011,19618,,
FR83,M,POP,MAR,TOTAL,Y50-64,2011,20977,,
FR83,M,POP,MAR,TOTAL,Y65-84,2011,17843,,
FR83,M,POP,MAR,TOTAL,Y_GE85,2011,1497,,
FR83,M,POP,REP,TOTAL,Y15-29,2011,0,,
FR83,M,POP,REP,TOTAL,Y30-49,2011,0,,
FR83,M,POP,REP,TOTAL,Y50-64,2011,0,,
FR83,M,POP,REP,TOTAL,Y65-84,2011,0,,
FR83,M,POP,REP,TOTAL,Y_GE85,2011,0,,
FR83,M,POP,SIN,TOTAL,Y15-29,2011,25379,,
FR83,M,POP,SIN,TOTAL,Y30-49,2011,19561,,
FR83,M,POP,SIN,TOTAL,Y50-64,2011,6078,,
FR83,M,POP,SIN,TOTAL,Y65-84,2011,3007,,
FR83,M,POP,SIN,TOTAL,Y_GE85,2011,307,,
FR83,M,POP,UNK,TOTAL,Y15-29,2011,0,,
FR83,M,POP,UNK,TOTAL,Y30-49,2011,0,,
FR83,M,POP,UNK,TOTAL,Y50-64,2011,0,,
FR83,M,POP,UNK,TOTAL,Y65-84,2011,0,,
FR83,M,POP,UNK,TOTAL,Y_GE85,2011,0,,
FR83,M,POP,WID,TOTAL,Y15-29,2011,7,u,
FR83,M,POP,WID,TOTAL,Y30-49,2011,132,,
FR83,M,POP,WID,TOTAL,Y50-64,2011,575,,
FR83,M,POP,WID,TOTAL,Y65-84,2011,2189,,
FR83,M,POP,WID,TOTAL,Y_GE85,2011,862,,
ITC,F,POP,DISREP,TOTAL,Y15-29,2011,0,,
ITC,F,POP,DISREP,TOTAL,Y30-49,2011,0,,
ITC,F,POP,DISREP,TOTAL,Y50-64,2011,0,,
ITC,F,POP,DISREP,TOTAL,Y65-84,2011,0,,
ITC,F,POP,DISREP,TOTAL,Y_GE85,2011,0,,
ITC,F,POP,DIV,TOTAL,Y15-29,2011,2301,,
ITC,F,POP,DIV,TOTAL,Y30-49,2011,123952,,
ITC,F,POP,DIV,TOTAL,Y50-64,2011,100484,,
ITC,F,POP,DIV,TOTAL,Y65-84,2011,47177,,
ITC,F,POP,DIV,TOTAL,Y_GE85,2011,4486,,
ITC,F,POP,DTHREP,TOTAL,Y15-29,2011,0,,
ITC,F,POP,DTHREP,TOTAL,Y30-49,2011,0,,
ITC,F,POP,DTHREP,TOTAL,Y50-64,2011,0,,
ITC,F,POP,DTHREP,TOTAL,Y65-84,2011,0,,
ITC,F,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
ITC,F,POP,MAR,TOTAL,Y15-29,2011,159534,,
ITC,F,POP,MAR,TOTAL,Y30-49,2011,1590340,,
ITC,F,POP,MAR,TOTAL,Y50-64,2011,1210168,,
ITC,F,POP,MAR,TOTAL,Y65-84,2011,853039,,
ITC,F,POP,MAR,TOTAL,Y_GE85,2011,30196,,
ITC,F,POP,REP,TOTAL,Y15-29,2011,0,,
ITC,F,POP,REP,TOTAL,Y30-49,2011,0,,
ITC,F,POP,REP,TOTAL,Y50-64,2011,0,,
ITC,F,POP,REP,TOTAL,Y65-84,2011,0,,
ITC,F,POP,REP,TOTAL,Y_GE85,2011,0,,
ITC,F,POP,SIN,TOTAL,Y15-29,2011,910498,,
ITC,F,POP,SIN,TOTAL,Y30-49,2011,651581,,
ITC,F,POP,SIN,TOTAL,Y50-64,2011,161254,,
ITC,F,POP,SIN,TOTAL,Y65-84,2011,141561,,
ITC,F,POP,SIN,TOTAL,Y_GE85,2011,35916,,
ITC,F,POP,UNK,TOTAL,Y15-29,2011,0,,
ITC,F,POP,UNK,TOTAL,Y30-49,2011,0,,
ITC,F,POP,UNK,TOTAL,Y50-64,2011,0,,
ITC,F,POP,UNK,TOTAL,Y65-84,2011,0,,
ITC,F,POP,UNK,TOTAL,Y_GE85,2011,0,,
ITC,F,POP,WID,TOTAL,Y15-29,2011,1401,,
ITC,F,POP,WID,TOTAL,Y30-49,2011,29934,,
ITC,F,POP,WID,TOTAL,Y50-64,2011,125974,,
ITC,F,POP,WID,TOTAL,Y65-84,2011,658989,,
ITC,F,POP,WID,TOTAL,Y_GE85,2011,264526,,
ITC,M,POP,DISREP,TOTAL,Y15-29,2011,0,,
ITC,M,POP,DISREP,TOTAL,Y30-49,2011,0,,
ITC,M,POP,DISREP,TOTAL,Y50-64,2011,0,,
ITC,M,POP,DISREP,TOTAL,Y65-84,2011,0,,
ITC,M,POP,DISREP,TOTAL,Y_GE85,2011,0,,
ITC,M,POP,DIV,TOTAL,Y15-29,2011,2023,,
ITC,M,POP,DIV,TOTAL,Y30-49,2011,73608,,
ITC,M,POP,DIV,TOTAL,Y50-64,2011,76630,,
ITC,M,POP,DIV,TOTAL,Y65-84,2011,28039,,
ITC,M,POP,DIV,TOTAL,Y_GE85,2011,956,,
ITC,M,POP,DTHREP,TOTAL,Y15-29,2011,0,,
ITC,M,POP,DTHREP,TOTAL,Y30-49,2011,0,,
ITC,M,POP,DTHREP,TOTAL,Y50-64,2011,0,,
ITC,M,POP,DTHREP,TOTAL,Y65-84,2011,0,,
ITC,M,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
ITC,M,POP,MAR,TOTAL,Y15-29,2011,75682,,
ITC,M,POP,MAR,TOTAL,Y30-49,2011,1413706,,
ITC,M,POP,MAR,TOTAL,Y50-64,2011,1209559,,
ITC,M,POP,MAR,TOTAL,Y65-84,2011,1062721,,
ITC,M,POP,MAR,TOTAL,Y_GE85,2011,76172,,
ITC,M,POP,REP,TOTAL,Y15-29,2011,0,,
ITC,M,POP,REP,TOTAL,Y30-49,2011,0,,
ITC,M,POP,REP,TOTAL,Y50-64,2011,0,,
ITC,M,POP,REP,TOTAL,Y65-84,2011,0,,
ITC,M,POP,REP,TOTAL,Y_GE85,2011,0,,
ITC,M,POP,SIN,TOTAL,Y15-29,2011,1033287,,
ITC,M,POP,SIN,TOTAL,Y30-49,2011,906807,,
ITC,M,POP,SIN,TOTAL,Y50-64,2011,205040,,
ITC,M,POP,SIN,TOTAL,Y65-84,2011,116387,,
ITC,M,POP,SIN,TOTAL,Y_GE85,2011,9197,,
ITC,M,POP,UNK,TOTAL,Y15-29,2011,0,,
ITC,M,POP,UNK,TOTAL,Y30-49,2011,0,,
ITC,M,POP,UNK,TOTAL,Y50-64,2011,0,,
ITC,M,POP,UNK,TOTAL,Y65-84,2011,0,,
ITC,M,POP,UNK,TOTAL,Y_GE85,2011,0,,
ITC,M,POP,WID,TOTAL,Y15-29,2011,690,,
ITC,M,POP,WID,TOTAL,Y30-49,2011,17650,,
ITC,M,POP,WID,TOTAL,Y50-64,2011,33310,,
ITC,M,POP,WID,TOTAL,Y65-84,2011,130982,,
ITC,M,POP,WID,TOTAL,Y_GE85,2011,43844,,
ITF,F,POP,DISREP,TOTAL,Y15-29,2011,0,,
ITF,F,POP,DISREP,TOTAL,Y30-49,2011,0,,
ITF,F,POP,DISREP,TOTAL,Y50-64,2011,0,,
ITF,F,POP,DISREP,TOTAL,Y65-84,2011,0,,
ITF,F,POP,DISREP,TOTAL,Y_GE85,2011,0,,
ITF,F,POP,DIV,TOTAL,Y15-29,2011,1218,,
ITF,F,POP,DIV,TOTAL,Y30-49,2011,47727,,
ITF,F,POP,DIV,TOTAL,Y50-64,2011,38023,,
ITF,F,POP,DIV,TOTAL,Y65-84,2011,20095,,
ITF,F,POP,DIV,TOTAL,Y_GE85,2011,2548,,
ITF,F,POP,DTHREP,TOTAL,Y15-29,2011,0,,
ITF,F,POP,DTHREP,TOTAL,Y30-49,2011,0,,
ITF,F,POP,DTHREP,TOTAL,Y50-64,2011,0,,
ITF,F,POP,DTHREP,TOTAL,Y65-84,2011,0,,
ITF,F,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
ITF,F,POP,MAR,TOTAL,Y15-29,2011,180522,,
ITF,F,POP,MAR,TOTAL,Y30-49,2011,1545056,,
ITF,F,POP,MAR,TOTAL,Y50-64,2011,1072582,,
ITF,F,POP,MAR,TOTAL,Y65-84,2011,619912,,
ITF,F,POP,MAR,TOTAL,Y_GE85,2011,25069,,
ITF,F,POP,REP,TOTAL,Y15-29,2011,0,,
ITF,F,POP,REP,TOTAL,Y30-49,2011,0,,
ITF,F,POP,REP,TOTAL,Y50-64,2011,0,,
ITF,F,POP,REP,TOTAL,Y65-84,2011,0,,
ITF,F,POP,REP,TOTAL,Y_GE85,2011,0,,
ITF,F,POP,SIN,TOTAL,Y15-29,2011,1072169,,
ITF,F,POP,SIN,TOTAL,Y30-49,2011,467486,,
ITF,F,POP,SIN,TOTAL,Y50-64,2011,143528,,
ITF,F,POP,SIN,TOTAL,Y65-84,2011,117192,,
ITF,F,POP,SIN,TOTAL,Y_GE85,2011,24803,,
ITF,F,POP,UNK,TOTAL,Y15-29,2011,0,,
ITF,F,POP,UNK,TOTAL,Y30-49,2011,0,,
ITF,F,POP,UNK,TOTAL,Y50-64,2011,0,,
ITF,F,POP,UNK,TOTAL,Y65-84,2011,0,,
ITF,F,POP,UNK,TOTAL,Y_GE85,2011,0,,
ITF,F,POP,WID,TOTAL,Y15-29,2011,1131,,
ITF,F,POP,WID,TOTAL,Y30-49,2011,28955,,
ITF,F,POP,WID,TOTAL,Y50-64,2011,118132,,
ITF,F,POP,WID,TOTAL,Y65-84,2011,484182,,
ITF,F,POP,WID,TOTAL,Y_GE85,2011,167984,,
ITF,M,POP,DISREP,TOTAL,Y15-29,2011,0,,
ITF,M,POP,DISREP,TOTAL,Y30-49,2011,0,,
ITF,M,POP,DISREP,TOTAL,Y50-64,2011,0,,
ITF,M,POP,DISREP,TOTAL,Y65-84,2011,0,,
ITF,M,POP,DISREP,TOTAL,Y_GE85,2011,0,,
ITF,M,POP,DIV,TOTAL,Y15-29,2011,1422,,
ITF,M,POP,DIV,TOTAL,Y30-49,2011,24398,,
ITF,M,POP,DIV,TOTAL,Y50-64,2011,25998,,
ITF,M,POP,DIV,TOTAL,Y65-84,2011,10231,,
ITF,M,POP,DIV,TOTAL,Y_GE85,2011,482,,
ITF,M,POP,DTHREP,TOTAL,Y15-29,2011,0,,
ITF,M,POP,DTHREP,TOTAL,Y30-49,2011,0,,
ITF,M,POP,DTHREP,TOTAL,Y50-64,2011,0,,
ITF,M,POP,DTHREP,TOTAL,Y65-84,2011,0,,
ITF,M,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
ITF,M,POP,MAR,TOTAL,Y15-29,2011,88650,,
ITF,M,POP,MAR,TOTAL,Y30-49,2011,1336128,,
ITF,M,POP,MAR,TOTAL,Y50-64,2011,1123996,,
ITF,M,POP,MAR,TOTAL,Y65-84,2011,833558,,
ITF,M,POP,MAR,TOTAL,Y_GE85,2011,60353,,
ITF,M,POP,REP,TOTAL,Y15-29,2011,0,,
ITF,M,POP,REP,TOTAL,Y30-49,2011,0,,
ITF,M,POP,REP,TOTAL,Y50-64,2011,0,,
ITF,M,POP,REP,TOTAL,Y65-84,2011,0,,
ITF,M,POP,REP,TOTAL,Y_GE85,2011,0,,
ITF,M,POP,SIN,TOTAL,Y15-29,2011,1208478,,
ITF,M,POP,SIN,TOTAL,Y30-49,2011,640996,,
ITF,M,POP,SIN,TOTAL,Y50-64,2011,115823,,
ITF,M,POP,SIN,TOTAL,Y65-84,2011,53490,,
ITF,M,POP,SIN,TOTAL,Y_GE85,2011,5107,,
ITF,M,POP,UNK,TOTAL,Y15-29,2011,0,,
ITF,M,POP,UNK,TOTAL,Y30-49,2011,0,,
ITF,M,POP,UNK,TOTAL,Y50-64,2011,0,,
ITF,M,POP,UNK,TOTAL,Y65-84,2011,0,,
ITF,M,POP,UNK,TOTAL,Y_GE85,2011,0,,
ITF,M,POP,WID,TOTAL,Y15-29,2011,650,,
ITF,M,POP,WID,TOTAL,Y30-49,2011,12254,,
ITF,M,POP,WID,TOTAL,Y50-64,2011,25271,,
ITF,M,POP,WID,TOTAL,Y65-84,2011,101910,,
ITF,M,POP,WID,TOTAL,Y_GE85,2011,40263,,
ITG,F,POP,DISREP,TOTAL,Y15-29,2011,0,,
ITG,F,POP,DISREP,TOTAL,Y30-49,2011,0,,
ITG,F,POP,DISREP,TOTAL,Y50-64,2011,0,,
ITG,F,POP,DISREP,TOTAL,Y65-84,2011,0,,
ITG,F,POP,DISREP,TOTAL,Y_GE85,2011,0,,
ITG,F,POP,DIV,TOTAL,Y15-29,2011,615,,
ITG,F,POP,DIV,TOTAL,Y30-49,2011,25511,,
ITG,F,POP,DIV,TOTAL,Y50-64,2011,21452,,
ITG,F,POP,DIV,TOTAL,Y65-84,2011,11433,,
ITG,F,POP,DIV,TOTAL,Y_GE85,2011,1325,,
ITG,F,POP,DTHREP,TOTAL,Y15-29,2011,0,,
ITG,F,POP,DTHREP,TOTAL,Y30-49,2011,0,,
ITG,F,POP,DTHREP,TOTAL,Y50-64,2011,0,,
ITG,F,POP,DTHREP,TOTAL,Y65-84,2011,0,,
ITG,F,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
ITG,F,POP,MAR,TOTAL,Y15-29,2011,83726,,
ITG,F,POP,MAR,TOTAL,Y30-49,2011,705793,,
ITG,F,POP,MAR,TOTAL,Y50-64,2011,514728,,
ITG,F,POP,MAR,TOTAL,Y65-84,2011,294290,,
ITG,F,POP,MAR,TOTAL,Y_GE85,2011,10012,,
ITG,F,POP,REP,TOTAL,Y15-29,2011,0,,
ITG,F,POP,REP,TOTAL,Y30-49,2011,0,,
ITG,F,POP,REP,TOTAL,Y50-64,2011,0,,
ITG,F,POP,REP,TOTAL,Y65-84,2011,0,,
ITG,F,POP,REP,TOTAL,Y_GE85,2011,0,,
ITG,F,POP,SIN,TOTAL,Y15-29,2011,491850,,
ITG,F,POP,SIN,TOTAL,Y30-49,2011,244649,,
ITG,F,POP,SIN,TOTAL,Y50-64,2011,79620,,
ITG,F,POP,SIN,TOTAL,Y65-84,2011,68898,,
ITG,F,POP,SIN,TOTAL,Y_GE85,2011,13870,,
ITG,F,POP,UNK,TOTAL,Y15-29,2011,0,,
ITG,F,POP,UNK,TOTAL,Y30-49,2011,0,,
ITG,F,POP,UNK,TOTAL,Y50-64,2011,0,,
ITG,F,POP,UNK,TOTAL,Y65-84,2011,0,,
ITG,F,POP,UNK,TOTAL,Y_GE85,2011,0,,
ITG,F,POP,WID,TOTAL,Y15-29,2011,534,,
ITG,F,POP,WID,TOTAL,Y30-49,2011,12882,,
ITG,F,POP,WID,TOTAL,Y50-64,2011,56975,,
ITG,F,POP,WID,TOTAL,Y65-84,2011,241631,,
ITG,F,POP,WID,TOTAL,Y_GE85,2011,82053,,
ITG,M,POP,DISREP,TOTAL,Y15-29,2011,0,,
ITG,M,POP,DISREP,TOTAL,Y30-49,2011,0,,
ITG,M,POP,DISREP,TOTAL,Y50-64,2011,0,,
ITG,M,POP,DISREP,TOTAL,Y65-84,2011,0,,
ITG,M,POP,DISREP,TOTAL,Y_GE85,2011,0,,
ITG,M,POP,DIV,TOTAL,Y15-29,2011,812,,
ITG,M,POP,DIV,TOTAL,Y30-49,2011,14221,,
ITG,M,POP,DIV,TOTAL,Y50-64,2011,15850,,
ITG,M,POP,DIV,TOTAL,Y65-84,2011,6538,,
ITG,M,POP,DIV,TOTAL,Y_GE85,2011,286,,
ITG,M,POP,DTHREP,TOTAL,Y15-29,2011,0,,
ITG,M,POP,DTHREP,TOTAL,Y30-49,2011,0,,
ITG,M,POP,DTHREP,TOTAL,Y50-64,2011,0,,
ITG,M,POP,DTHREP,TOTAL,Y65-84,2011,0,,
ITG,M,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
ITG,M,POP,MAR,TOTAL,Y15-29,2011,40921,,
ITG,M,POP,MAR,TOTAL,Y30-49,2011,607728,,
ITG,M,POP,MAR,TOTAL,Y50-64,2011,528136,,
ITG,M,POP,MAR,TOTAL,Y65-84,2011,405623,,
ITG,M,POP,MAR,TOTAL,Y_GE85,2011,32707,,
ITG,M,POP,REP,TOTAL,Y15-29,2011,0,,
ITG,M,POP,REP,TOTAL,Y30-49,2011,0,,
ITG,M,POP,REP,TOTAL,Y50-64,2011,0,,
ITG,M,POP,REP,TOTAL,Y65-84,2011,0,,
ITG,M,POP,REP,TOTAL,Y_GE85,2011,0,,
ITG,M,POP,SIN,TOTAL,Y15-29,2011,557222,,
ITG,M,POP,SIN,TOTAL,Y30-49,2011,330865,,
ITG,M,POP,SIN,TOTAL,Y50-64,2011,70002,,
ITG,M,POP,SIN,TOTAL,Y65-84,2011,36217,,
ITG,M,POP,SIN,TOTAL,Y_GE85,2011,3451,,
ITG,M,POP,UNK,TOTAL,Y15-29,2011,0,,
ITG,M,POP,UNK,TOTAL,Y30-49,2011,0,,
ITG,M,POP,UNK,TOTAL,Y50-64,2011,0,,
ITG,M,POP,UNK,TOTAL,Y65-84,2011,0,,
ITG,M,POP,UNK,TOTAL,Y_GE85,2011,0,,
ITG,M,POP,WID,TOTAL,Y15-29,2011,404,,
ITG,M,POP,WID,TOTAL,Y30-49,2011,6155,,
ITG,M,POP,WID,TOTAL,Y50-64,2011,11785,,
ITG,M,POP,WID,TOTAL,Y65-84,2011,45143,,
ITG,M,POP,WID,TOTAL,Y_GE85,2011,18567,,
ITH,F,POP,DISREP,TOTAL,Y15-29,2011,0,,
ITH,F,POP,DISREP,TOTAL,Y30-49,2011,0,,
ITH,F,POP,DISREP,TOTAL,Y50-64,2011,0,,
ITH,F,POP,DISREP,TOTAL,Y65-84,2011,0,,
ITH,F,POP,DISREP,TOTAL,Y_GE85,2011,0,,
ITH,F,POP,DIV,TOTAL,Y15-29,2011,1849,,
ITH,F,POP,DIV,TOTAL,Y30-49,2011,88538,,
ITH,F,POP,DIV,TOTAL,Y50-64,2011,72752,,
ITH,F,POP,DIV,TOTAL,Y65-84,2011,29250,,
ITH,F,POP,DIV,TOTAL,Y_GE85,2011,2973,,
ITH,F,POP,DTHREP,TOTAL,Y15-29,2011,0,,
ITH,F,POP,DTHREP,TOTAL,Y30-49,2011,0,,
ITH,F,POP,DTHREP,TOTAL,Y50-64,2011,0,,
ITH,F,POP,DTHREP,TOTAL,Y65-84,2011,0,,
ITH,F,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
ITH,F,POP,MAR,TOTAL,Y15-29,2011,119638,,
ITH,F,POP,MAR,TOTAL,Y30-49,2011,1139184,,
ITH,F,POP,MAR,TOTAL,Y50-64,2011,861331,,
ITH,F,POP,MAR,TOTAL,Y65-84,2011,598304,,
ITH,F,POP,MAR,TOTAL,Y_GE85,2011,25806,,
ITH,F,POP,REP,TOTAL,Y15-29,2011,0,,
ITH,F,POP,REP,TOTAL,Y30-49,2011,0,,
ITH,F,POP,REP,TOTAL,Y50-64,2011,0,,
ITH,F,POP,REP,TOTAL,Y65-84,2011,0,,
ITH,F,POP,REP,TOTAL,Y_GE85,2011,0,,
ITH,F,POP,SIN,TOTAL,Y15-29,2011,667887,,
ITH,F,POP,SIN,TOTAL,Y30-49,2011,505773,,
ITH,F,POP,SIN,TOTAL,Y50-64,2011,117603,,
ITH,F,POP,SIN,TOTAL,Y65-84,2011,95161,,
ITH,F,POP,SIN,TOTAL,Y_GE85,2011,27563,,
ITH,F,POP,UNK,TOTAL,Y15-29,2011,0,,
ITH,F,POP,UNK,TOTAL,Y30-49,2011,0,,
ITH,F,POP,UNK,TOTAL,Y50-64,2011,0,,
ITH,F,POP,UNK,TOTAL,Y65-84,2011,0,,
ITH,F,POP,UNK,TOTAL,Y_GE85,2011,0,,
ITH,F,POP,WID,TOTAL,Y15-29,2011,965,,
ITH,F,POP,WID,TOTAL,Y30-49,2011,21718,,
ITH,F,POP,WID,TOTAL,Y50-64,2011,88615,,
ITH,F,POP,WID,TOTAL,Y65-84,2011,451361,,
ITH,F,POP,WID,TOTAL,Y_GE85,2011,207067,,
ITH,M,POP,DISREP,TOTAL,Y15-29,2011,0,,
ITH,M,POP,DISREP,TOTAL,Y30-49,2011,0,,
ITH,M,POP,DISREP,TOTAL,Y50-64,2011,0,,
ITH,M,POP,DISREP,TOTAL,Y65-84,2011,0,,
ITH,M,POP,DISREP,TOTAL,Y_GE85,2011,0,,
ITH,M,POP,DIV,TOTAL,Y15-29,2011,1429,,
ITH,M,POP,DIV,TOTAL,Y30-49,2011,51099,,
ITH,M,POP,DIV,TOTAL,Y50-64,2011,54969,,
ITH,M,POP,DIV,TOTAL,Y65-84,2011,19210,,
ITH,M,POP,DIV,TOTAL,Y_GE85,2011,632,,
ITH,M,POP,DTHREP,TOTAL,Y15-29,2011,0,,
ITH,M,POP,DTHREP,TOTAL,Y30-49,2011,0,,
ITH,M,POP,DTHREP,TOTAL,Y50-64,2011,0,,
ITH,M,POP,DTHREP,TOTAL,Y65-84,2011,0,,
ITH,M,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
ITH,M,POP,MAR,TOTAL,Y15-29,2011,56359,,
ITH,M,POP,MAR,TOTAL,Y30-49,2011,1015429,,
ITH,M,POP,MAR,TOTAL,Y50-64,2011,865674,,
ITH,M,POP,MAR,TOTAL,Y65-84,2011,745741,,
ITH,M,POP,MAR,TOTAL,Y_GE85,2011,63256,,
ITH,M,POP,REP,TOTAL,Y15-29,2011,0,,
ITH,M,POP,REP,TOTAL,Y30-49,2011,0,,
ITH,M,POP,REP,TOTAL,Y50-64,2011,0,,
ITH,M,POP,REP,TOTAL,Y65-84,2011,0,,
ITH,M,POP,REP,TOTAL,Y_GE85,2011,0,,
ITH,M,POP,SIN,TOTAL,Y15-29,2011,754562,,
ITH,M,POP,SIN,TOTAL,Y30-49,2011,695987,,
ITH,M,POP,SIN,TOTAL,Y50-64,2011,153809,,
ITH,M,POP,SIN,TOTAL,Y65-84,2011,89130,,
ITH,M,POP,SIN,TOTAL,Y_GE85,2011,8345,,
ITH,M,POP,UNK,TOTAL,Y15-29,2011,0,,
ITH,M,POP,UNK,TOTAL,Y30-49,2011,0,,
ITH,M,POP,UNK,TOTAL,Y50-64,2011,0,,
ITH,M,POP,UNK,TOTAL,Y65-84,2011,0,,
ITH,M,POP,UNK,TOTAL,Y_GE85,2011,0,,
ITH,M,POP,WID,TOTAL,Y15-29,2011,464,,
ITH,M,POP,WID,TOTAL,Y30-49,2011,11762,,
ITH,M,POP,WID,TOTAL,Y50-64,2011,22599,,
ITH,M,POP,WID,TOTAL,Y65-84,2011,86561,,
ITH,M,POP,WID,TOTAL,Y_GE85,2011,35178,,
ITI,F,POP,DISREP,TOTAL,Y15-29,2011,0,,
ITI,F,POP,DISREP,TOTAL,Y30-49,2011,0,,
ITI,F,POP,DISREP,TOTAL,Y50-64,2011,0,,
ITI,F,POP,DISREP,TOTAL,Y65-84,2011,0,,
ITI,F,POP,DISREP,TOTAL,Y_GE85,2011,0,,
ITI,F,POP,DIV,TOTAL,Y15-29,2011,1492,,
ITI,F,POP,DIV,TOTAL,Y30-49,2011,83954,,
ITI,F,POP,DIV,TOTAL,Y50-64,2011,72178,,
ITI,F,POP,DIV,TOTAL,Y65-84,2011,34191,,
ITI,F,POP,DIV,TOTAL,Y_GE85,2011,3577,,
ITI,F,POP,DTHREP,TOTAL,Y15-29,2011,0,,
ITI,F,POP,DTHREP,TOTAL,Y30-49,2011,0,,
ITI,F,POP,DTHREP,TOTAL,Y50-64,2011,0,,
ITI,F,POP,DTHREP,TOTAL,Y65-84,2011,0,,
ITI,F,POP,DTHREP,TOTAL,Y_GE85,2011,0,,
ITI,F,POP,MAR,TOTAL,Y15-29,2011,104786,,
ITI,F,POP,MAR,TOTAL,Y30-49,2011,1172432,,
ITI,F,POP,MAR,TOTAL,Y50-64,2011,903157,,
ITI,F,POP,MAR,TOTAL,Y65-84,2011,630903,,
ITI,F,POP,MAR,TOTAL,Y_GE85,2011,27556,,
ITI,F,POP,REP,TOTAL,Y15-29,2011,0,,
ITI,F,POP,REP,TOTAL,Y30-49,2011,0,,
ITI,F,POP,REP,TOTAL,Y50-64,2011,0,,
ITI,F,POP,REP,TOTAL,Y65-84,2011,0,,
ITI,F,POP,REP,TOTAL,Y_GE85,2011,0,,
ITI,F,POP,SIN,TOTAL,Y15-29,2011,717237,,
ITI,F,POP,SIN,TOTAL,Y30-49,2011,514947,,
ITI,F,POP,SIN,TOTAL,Y50-64,2011,123366,,
ITI,F,POP,SIN,TOTAL,Y65-84,2011,96795,,
ITI,F,POP,SIN,TOTAL,Y_GE85,2011,23108,,
ITI,F,POP,UNK,TOTAL,Y15-29,2011,0,,
ITI,F,POP,UNK,TOTAL,Y30-49,2011,0,,
ITI,F,POP,UNK,TOTAL,Y50-64,2011,0,,
ITI,F,POP,UNK,TOTAL,Y65-84,2011,0,,
ITI,F,POP,UNK,TOTAL,Y_GE85,2011,0,,
ITI,F,POP,WID,TOTAL,Y15-29,2011,1197,,
ITI,F,POP,WID,TOTAL,Y30-49,2011,23618,,
ITI,F,POP,WID,TOTAL,Y50-64,2011,90442,,
